timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-13T12:28:28+00:00,func_235,hybrid,1,50,47,3,94.0,1166.636603943845,1104.2001247406006,1406.0614824295033,2928.103981018065,3586.9131088256836,1,503.0,338.0,1
2025-11-13T12:29:42+00:00,func_235,hybrid,2,50,50,0,100.0,1081.1667251586914,1071.602702140808,1201.961374282837,1671.027367115019,2088.1195068359375,1,397.0,332.0,0
2025-11-13T12:30:45+00:00,func_235,hybrid,4,50,50,0,100.0,1099.0831136703491,1111.675500869751,1219.7830319404602,1261.1726975440977,1299.9374866485596,1,377.0,334.0,0
2025-11-13T12:31:43+00:00,func_235,hybrid,5,50,50,0,100.0,1111.7469453811646,1101.3774871826172,1218.013572692871,1380.5712819099424,1428.447961807251,1,421.0,338.0,0
2025-11-13T12:32:41+00:00,func_235,hybrid,6,50,50,0,100.0,1083.7447452545166,1095.0541496276855,1166.1577463150024,1315.2583312988277,1410.5908870697021,1,433.0,343.0,0
2025-11-13T12:33:38+00:00,func_235,hybrid,7,2,2,0,100.0,1148.6183404922485,1148.6183404922485,1160.746967792511,1161.8250679969788,1162.0945930480957,1,433.0,343.0,0
2025-11-13T12:33:42+00:00,func_235,hybrid,8,22,22,0,100.0,1177.6619174263694,1173.643708229065,1294.1831827163696,1612.6751637458797,1696.9540119171143,1,408.0,350.0,0
2025-11-13T12:34:11+00:00,func_235,hybrid,9,50,50,0,100.0,1103.0535888671875,1112.831711769104,1220.4177498817444,1221.5616273880005,1221.8282222747803,1,0.0,0.0,0
2025-11-13T12:35:38+00:00,func_235,hybrid,10,13,10,3,76.92307692307693,1521.9434976577759,1060.0128173828125,3415.936779975889,4167.697396278381,4355.637550354004,2,976.0,664.0,1
2025-11-13T12:36:17+00:00,func_235,hybrid,12,1,1,0,100.0,1059.117078781128,1059.117078781128,1059.117078781128,1059.117078781128,1059.117078781128,2,976.0,664.0,0
2025-11-13T12:36:20+00:00,func_235,hybrid,13,8,8,0,100.0,1110.1190149784088,1085.7383012771606,1180.2170872688293,1183.3056092262268,1184.0777397155762,2,976.0,664.0,0
2025-11-13T12:36:32+00:00,func_235,hybrid,14,50,50,0,100.0,1034.352011680603,1011.2484693527222,1116.5419459342957,1329.920985698699,1530.5612087249756,1,304.0,336.0,0
2025-11-13T12:37:26+00:00,func_235,hybrid,15,50,50,0,100.0,1043.2756328582764,1012.6080513000488,1116.543984413147,1117.8307008743286,1118.6225414276123,0,0.0,0.0,0
