timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-27T11:39:57+00:00,func_126,lstm,1,2,2,0,100.0,956.903338432312,956.903338432312,1310.0379347801208,1341.4276766777039,1349.2751121520996,4,216.487319,691.25,1
2025-11-27T11:39:59+00:00,func_126,lstm,2,2,2,0,100.0,879.114031791687,879.114031791687,1116.9941067695618,1138.1390023231506,1143.4252262115479,4,216.487319,691.25,0
2025-11-27T11:40:01+00:00,func_126,lstm,3,3,3,0,100.0,797.524611155192,885.664701461792,950.4409074783325,956.1987924575806,957.6382637023926,3,17.327126,335.234375,0
2025-11-27T11:40:03+00:00,func_126,lstm,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,17.327126,335.234375,0
2025-11-27T11:40:04+00:00,func_126,lstm,5,2,2,0,100.0,1070.3715085983276,1070.3715085983276,1266.6213393211365,1284.0657687187195,1288.4268760681152,3,17.327126,335.234375,0
2025-11-27T11:40:06+00:00,func_126,lstm,6,4,4,0,100.0,910.8730554580688,989.3161058425903,1080.903720855713,1089.9419212341309,1092.2014713287354,3,17.327126,335.234375,0
2025-11-27T11:40:08+00:00,func_126,lstm,7,9,9,0,100.0,1101.1738512251113,1204.3328285217285,1422.3896026611328,1453.376693725586,1461.1234664916992,4,17.327126,335.234375,1
2025-11-27T11:40:14+00:00,func_126,lstm,8,8,8,0,100.0,995.4566359519958,980.5701971054077,1358.6399555206299,1380.683183670044,1386.1939907073975,4,17.327126,335.234375,0
2025-11-27T11:40:18+00:00,func_126,lstm,9,6,6,0,100.0,965.1788473129272,995.1251745223999,1119.2984580993652,1147.6244926452637,1154.7060012817383,4,17.327126,335.234375,0
2025-11-27T11:40:22+00:00,func_126,lstm,10,2,2,0,100.0,829.725980758667,829.725980758667,1065.2992486953735,1086.239094734192,1091.4740562438965,4,17.327126,335.234375,0
2025-11-27T11:40:23+00:00,func_126,lstm,11,5,5,0,100.0,1148.7825393676758,1111.0522747039795,1520.7877159118652,1529.638385772705,1531.851053237915,4,904.015855,657.578125,0
2025-11-27T11:40:26+00:00,func_126,lstm,12,8,8,0,100.0,942.0799612998962,971.6733694076538,1222.1575379371643,1242.283833026886,1247.3154067993164,4,904.015855,657.578125,0
2025-11-27T11:40:30+00:00,func_126,lstm,13,9,9,0,100.0,967.6116042666965,984.2300415039062,1173.0527877807617,1211.2977981567383,1220.8590507507324,4,904.015855,657.578125,0
2025-11-27T11:40:35+00:00,func_126,lstm,14,14,14,0,100.0,967.6403658730643,959.7388505935669,1246.1249828338623,1256.0084819793701,1258.479356765747,4,904.015855,657.578125,0
2025-11-27T11:40:42+00:00,func_126,lstm,15,4,4,0,100.0,956.5117955207825,990.1734590530396,1129.1268110275269,1142.2590780258179,1145.5421447753906,4,904.015855,657.578125,0
2025-11-27T11:40:45+00:00,func_126,lstm,16,7,7,0,100.0,1133.4654603685651,1028.8281440734863,1869.6216583251949,2011.0064315795896,2046.3526248931885,4,904.015855,657.578125,0
2025-11-27T11:40:49+00:00,func_126,lstm,17,6,6,0,100.0,975.1986265182495,1045.1198816299438,1295.424222946167,1336.7030620574951,1347.0227718353271,3,904.015855,657.578125,0
2025-11-27T11:40:52+00:00,func_126,lstm,18,13,13,0,100.0,969.0959270183856,982.3570251464844,1080.8189868927002,1117.9420185089111,1127.2227764129639,3,904.015855,657.578125,0
2025-11-27T11:40:59+00:00,func_126,lstm,19,1,1,0,100.0,590.0075435638428,590.0075435638428,590.0075435638428,590.0075435638428,590.0075435638428,3,904.015855,657.578125,0
2025-11-27T11:41:00+00:00,func_126,lstm,20,8,8,0,100.0,978.2170057296753,996.2397813796997,1276.4776945114136,1316.2910223007202,1326.2443542480469,3,904.015855,657.578125,0
2025-11-27T11:41:04+00:00,func_126,lstm,21,3,3,0,100.0,873.5385735829672,952.5487422943115,1072.0432996749878,1082.6650381088257,1085.3204727172852,3,904.015855,657.578125,0
2025-11-27T11:41:06+00:00,func_126,lstm,22,7,7,0,100.0,1266.3748604910713,1124.3586540222168,1687.9425525665283,1689.23264503479,1689.5551681518555,3,904.015855,657.578125,0
2025-11-27T11:41:11+00:00,func_126,lstm,23,5,5,0,100.0,975.5115509033203,1030.6413173675537,1142.8209781646729,1156.8520832061768,1160.3598594665527,3,904.015855,657.578125,0
2025-11-27T11:41:14+00:00,func_126,lstm,24,7,7,0,100.0,992.0381477900913,1005.4473876953125,1223.6172914505005,1248.4176111221313,1254.617691040039,3,904.015855,657.578125,0
2025-11-27T11:41:18+00:00,func_126,lstm,25,8,8,0,100.0,921.4587509632111,964.2413854598999,1027.929127216339,1034.844172000885,1036.5729331970215,3,904.015855,657.578125,0
2025-11-27T11:41:22+00:00,func_126,lstm,26,6,6,0,100.0,1019.0515120824178,1077.8729915618896,1161.6213917732239,1175.6697297096252,1179.1818141937256,2,763.604057,320.86328125,0
2025-11-27T11:41:25+00:00,func_126,lstm,27,5,5,0,100.0,949.021053314209,1021.2256908416748,1248.8438129425049,1289.455156326294,1299.6079921722412,2,819.71552,332.83203125,0
