timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-13T02:57:30+00:00,func_235,lstm,1,10,10,0,100.0,890.1206493377686,848.666787147522,1139.8111462593074,1273.1833672523499,1306.5264225006104,1,4.0,363.0,1
2025-11-13T02:57:41+00:00,func_235,lstm,2,50,50,0,100.0,839.6188068389893,840.1618003845215,936.3056063652039,955.8537340164183,970.9491729736328,1,310.0,364.0,0
2025-11-13T02:58:25+00:00,func_235,lstm,3,50,50,0,100.0,880.6281900405884,857.3684692382812,992.4276709556577,1509.4646334648119,1864.6135330200195,1,310.0,364.0,0
2025-11-13T02:59:12+00:00,func_235,lstm,4,50,50,0,100.0,852.7163553237915,846.7223644256592,956.1692118644713,980.9118723869324,982.4666976928711,1,441.0,367.0,0
2025-11-13T02:59:57+00:00,func_235,lstm,5,50,50,0,100.0,888.1727457046509,871.4683055877686,982.6514720916748,1221.165752410888,1408.2424640655518,1,436.0,367.0,0
2025-11-13T03:00:44+00:00,func_235,lstm,6,50,50,0,100.0,890.7556343078613,890.0620937347412,968.5454249382019,1031.7336821556091,1054.66890335083,1,455.0,369.0,0
2025-11-13T03:01:48+00:00,func_235,lstm,10,50,50,0,100.0,851.8064594268799,848.4160900115967,933.2950711250305,961.0206198692322,969.994306564331,1,326.0,370.0,0
2025-11-13T03:02:33+00:00,func_235,lstm,11,50,50,0,100.0,847.3362016677856,853.3546924591064,901.0438561439514,916.6930341720581,922.1401214599609,1,301.0,370.0,0
2025-11-13T03:03:29+00:00,func_235,lstm,14,50,50,0,100.0,844.0176820755005,839.543342590332,924.6330380439758,945.8815550804137,960.5815410614014,1,458.0,370.0,0
2025-11-13T03:04:14+00:00,func_235,lstm,15,50,50,0,100.0,835.2541637420654,837.9554748535156,913.4708404541016,920.2976226806641,922.3887920379639,1,379.0,368.0,0
