timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-13T11:56:27+00:00,func_235,hybrid,1,10,7,3,70.0,1745.7106454031807,1052.2527694702148,3856.188964843748,4376.370086669921,4506.415367126465,3,0.0,0.0,1
2025-11-13T11:56:58+00:00,func_235,hybrid,2,50,50,0,100.0,939.6546316146851,941.4145946502686,1049.0638732910156,1110.8592343330383,1135.6008052825928,1,495.0,319.0,0
2025-11-13T11:57:48+00:00,func_235,hybrid,3,50,50,0,100.0,978.3171844482422,933.3181381225586,1079.3055176734924,1739.3499612808214,2103.534698486328,1,381.0,330.0,0
2025-11-13T11:58:40+00:00,func_235,hybrid,4,50,50,0,100.0,931.9114971160889,926.1916875839233,1037.108314037323,1101.9533348083494,1137.261152267456,1,408.0,331.0,0
2025-11-13T11:59:29+00:00,func_235,hybrid,5,50,50,0,100.0,916.1442422866821,925.7173538208008,1032.4854373931885,1047.582778930664,1061.6092681884766,1,421.0,329.0,0
2025-11-13T12:00:17+00:00,func_235,hybrid,6,50,50,0,100.0,974.7126865386963,1022.4703550338745,1086.6031050682066,1130.7921028137207,1138.7109756469727,1,421.0,329.0,0
2025-11-13T12:01:26+00:00,func_235,hybrid,10,50,46,4,92.0,1131.0730084129002,1131.1898231506348,1340.7260179519653,1432.063484191894,1495.5923557281494,1,471.0,344.0,0
2025-11-13T12:02:40+00:00,func_235,hybrid,11,50,50,0,100.0,1118.0884170532227,1123.5346794128418,1228.1758785247803,1751.331741809843,2237.8292083740234,1,419.0,343.0,0
2025-11-13T12:03:51+00:00,func_235,hybrid,14,50,47,3,94.0,1145.607867139451,1039.4723415374756,1553.375244140623,2841.1252927780133,3733.2420349121094,1,428.0,331.0,0
2025-11-13T12:05:03+00:00,func_235,hybrid,15,50,50,0,100.0,1087.4707746505737,1118.5963153839111,1174.7240066528318,1224.0813851356506,1232.5623035430908,1,428.0,331.0,0
