timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-27T11:29:53+00:00,func_126,reactive,1,2,2,0,100.0,4316.004514694214,4316.004514694214,4316.290974617004,4316.316437721252,4316.322803497314,3,0.0,0.0,1
2025-11-27T11:29:59+00:00,func_126,reactive,2,2,2,0,100.0,121.43576145172119,121.43576145172119,122.98575639724731,123.12353372573853,123.15797805786133,3,0.0,0.0,0
2025-11-27T11:30:00+00:00,func_126,reactive,3,3,3,0,100.0,190.80805778503418,141.49975776672363,282.3683023452759,294.8899507522583,298.0203628540039,3,0.0,0.0,0
2025-11-27T11:30:00+00:00,func_126,reactive,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
2025-11-27T11:30:00+00:00,func_126,reactive,5,2,2,0,100.0,101.4702320098877,101.4702320098877,104.00588512420654,104.231276512146,104.28762435913086,3,0.0,0.0,0
2025-11-27T11:30:01+00:00,func_126,reactive,6,4,4,0,100.0,86.98660135269165,86.85195446014404,92.87065267562866,93.47361326217651,93.62435340881348,3,0.0,0.0,0
2025-11-27T11:30:01+00:00,func_126,reactive,7,9,9,0,100.0,91.95078743828668,87.86940574645996,109.71932411193848,110.3145694732666,110.46338081359863,3,0.0,0.0,0
2025-11-27T11:30:02+00:00,func_126,reactive,8,8,8,0,100.0,89.5032286643982,86.48109436035156,112.31123208999632,122.69150972366332,125.28657913208008,3,0.0,0.0,0
2025-11-27T11:30:03+00:00,func_126,reactive,9,6,6,0,100.0,145.2492872873942,149.11925792694092,188.5947585105896,193.45072507858276,194.66471672058105,3,0.0,0.0,0
2025-11-27T11:30:03+00:00,func_126,reactive,10,2,2,0,100.0,135.3381872177124,135.3381872177124,137.26691007614136,137.4383521080017,137.4812126159668,3,0.0,0.0,0
2025-11-27T11:30:04+00:00,func_126,reactive,11,5,5,0,100.0,83.3193302154541,80.47628402709961,88.68184089660645,89.00540351867676,89.08629417419434,3,0.0,0.0,0
2025-11-27T11:30:04+00:00,func_126,reactive,12,8,8,0,100.0,82.88484811782837,83.31489562988281,86.18143796920776,86.72424077987671,86.85994148254395,3,0.0,0.0,0
2025-11-27T11:30:04+00:00,func_126,reactive,13,9,9,0,100.0,83.4137863583035,82.40199089050293,92.25711822509766,93.02379608154297,93.2154655456543,3,0.0,0.0,0
2025-11-27T11:30:05+00:00,func_126,reactive,14,14,14,0,100.0,82.91234288896833,82.68094062805176,91.82209968566895,93.22403907775879,93.57452392578125,3,0.0,0.0,0
2025-11-27T11:30:06+00:00,func_126,reactive,15,4,4,0,100.0,85.40612459182739,85.15167236328125,88.26013803482056,88.49133729934692,88.54913711547852,3,0.0,0.0,0
2025-11-27T11:30:06+00:00,func_126,reactive,16,7,7,0,100.0,83.94748823983329,83.6329460144043,86.80574893951416,86.9843339920044,87.02898025512695,3,0.0,0.0,0
2025-11-27T11:30:07+00:00,func_126,reactive,17,6,6,0,100.0,84.50873692830403,85.04343032836914,86.8908166885376,87.2187852859497,87.30077743530273,3,0.0,0.0,0
2025-11-27T11:30:07+00:00,func_126,reactive,18,13,13,0,100.0,165.3295847085806,84.63740348815918,510.5252742767319,1011.979398727416,1137.342929840088,3,0.0,0.0,0
2025-11-27T11:30:08+00:00,func_126,reactive,19,1,1,0,100.0,80.16395568847656,80.16395568847656,80.16395568847656,80.16395568847656,80.16395568847656,3,0.0,0.0,0
2025-11-27T11:30:09+00:00,func_126,reactive,20,8,8,0,100.0,81.61583542823792,79.73957061767578,89.1556978225708,89.20603275299072,89.2186164855957,3,0.0,0.0,0
2025-11-27T11:30:09+00:00,func_126,reactive,21,3,3,0,100.0,86.74240112304688,90.56496620178223,92.72596836090088,92.91805744171143,92.96607971191406,3,0.0,0.0,0
2025-11-27T11:30:09+00:00,func_126,reactive,22,7,7,0,100.0,84.14898599897113,82.13591575622559,90.96689224243164,91.62343978881836,91.78757667541504,3,0.0,0.0,0
