timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-27T11:57:48+00:00,func_110,prophet,1,50,50,0,100.0,115.20794868469238,112.5798225402832,133.12995433807367,163.1183528900146,174.35646057128906,3,46.176064000000004,112.57421875,1
2025-11-27T11:57:51+00:00,func_110,prophet,2,50,50,0,100.0,152.0708131790161,113.59703540802002,280.53283691406205,846.1885261535633,1112.9810810089111,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:55+00:00,func_110,prophet,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:55+00:00,func_110,prophet,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:55+00:00,func_110,prophet,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:56+00:00,func_110,prophet,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:57+00:00,func_110,prophet,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:58+00:00,func_110,prophet,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:58+00:00,func_110,prophet,26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:58+00:00,func_110,prophet,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:58+00:00,func_110,prophet,28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:58+00:00,func_110,prophet,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
2025-11-27T11:57:58+00:00,func_110,prophet,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,46.176064000000004,112.57421875,0
