timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-13T00:51:24+00:00,func_235,reactive,1,10,8,2,80.0,176.3724684715271,79.70130443572998,580.3164005279538,779.8307132720945,829.7092914581299,3,0.0,0.0,1
2025-11-13T00:51:44+00:00,func_235,reactive,2,50,50,0,100.0,83.34733963012695,81.37285709381104,100.49033164978025,116.0926079750061,116.85419082641602,3,0.0,0.0,0
2025-11-13T00:51:55+00:00,func_235,reactive,3,50,50,0,100.0,102.88867950439453,81.14051818847656,93.20130348205566,625.9932374954203,1135.5719566345215,3,0.0,0.0,0
2025-11-13T00:52:07+00:00,func_235,reactive,4,50,50,0,100.0,82.52801895141602,81.64942264556885,91.97032451629639,99.83928203582762,102.57649421691895,3,0.0,0.0,0
2025-11-13T00:52:18+00:00,func_235,reactive,5,50,50,0,100.0,105.94362258911133,81.63821697235107,127.44952440261838,626.6423702239971,1102.5481224060059,2,116.0,310.0,0
2025-11-13T00:52:30+00:00,func_235,reactive,6,50,50,0,100.0,80.15129089355469,79.54525947570801,87.34290599822998,89.86703872680664,90.58761596679688,2,116.0,310.0,0
2025-11-13T00:53:00+00:00,func_235,reactive,10,50,48,2,96.0,130.55028021335602,78.96256446838379,104.08577919006348,1286.948461532593,1397.5412845611572,3,553.0,1033.0,1
2025-11-13T00:53:23+00:00,func_235,reactive,11,50,50,0,100.0,81.44216060638428,79.87189292907715,89.77210521697998,101.53850793838498,107.24973678588867,1,310.0,300.0,0
2025-11-13T00:53:46+00:00,func_235,reactive,14,50,50,0,100.0,82.08680152893066,81.73727989196777,92.02409982681274,97.64265537261961,102.05841064453125,2,312.0,298.0,1
2025-11-13T00:53:57+00:00,func_235,reactive,15,50,50,0,100.0,81.67788505554199,80.68597316741943,89.05105590820312,97.14438438415526,100.88372230529785,2,310.0,300.0,0
