timestamp,function,model,minute,requests_sent,success,errors,success_rate,avg_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms,pods,cpu_millicores,mem_mib,cold_start
2025-11-13T12:43:30+00:00,func_235,reactive,1,50,48,2,96.0,227.56854693094888,180.05049228668213,251.72045230865479,1510.6362628936795,2626.3654232025146,3,0.0,0.0,1
2025-11-13T12:43:55+00:00,func_235,reactive,2,50,50,0,100.0,204.64505195617676,182.06417560577393,250.07635354995728,763.3224868774396,1222.6152420043945,3,904.0,885.0,0
2025-11-13T12:44:15+00:00,func_235,reactive,4,50,50,0,100.0,181.06511116027832,180.70626258850098,269.72315311431873,287.1440625190735,288.3589267730713,2,211.0,295.0,0
2025-11-13T12:44:27+00:00,func_235,reactive,5,50,50,0,100.0,199.14453029632568,181.93387985229492,250.67213773727417,698.5001707077009,1121.1974620819092,2,211.0,295.0,0
2025-11-13T12:44:39+00:00,func_235,reactive,6,50,50,0,100.0,182.5884199142456,182.87110328674316,252.14769840240479,282.254376411438,285.7785224914551,2,211.0,295.0,0
2025-11-13T12:44:51+00:00,func_235,reactive,7,2,2,0,100.0,201.2314796447754,201.2314796447754,218.7070369720459,220.26041984558105,220.64876556396484,2,211.0,295.0,0
2025-11-13T12:44:54+00:00,func_235,reactive,8,22,22,0,100.0,229.01856899261475,253.49688529968262,255.94332218170166,257.046115398407,257.31873512268066,1,0.0,0.0,0
2025-11-13T12:45:31+00:00,func_235,reactive,9,50,48,2,96.0,227.5510678688685,181.0448169708252,282.81450271606445,1250.1292610168477,2105.869770050049,2,0.0,0.0,1
2025-11-13T12:45:55+00:00,func_235,reactive,10,13,13,0,100.0,198.270871089055,215.6810760498047,217.6253318786621,217.97346115112305,218.06049346923828,2,0.0,0.0,0
2025-11-13T12:46:07+00:00,func_235,reactive,12,1,1,0,100.0,99.3187427520752,99.3187427520752,99.3187427520752,99.3187427520752,99.3187427520752,3,837.0,598.0,1
2025-11-13T12:46:10+00:00,func_235,reactive,13,8,8,0,100.0,217.07332134246826,237.89501190185547,263.5054588317871,263.6456489562988,263.68069648742676,3,837.0,598.0,0
2025-11-13T12:46:15+00:00,func_235,reactive,14,50,50,0,100.0,177.88147449493408,180.5211305618286,223.0258822441101,243.99364233016968,244.78816986083984,2,391.0,303.0,0
2025-11-13T12:46:27+00:00,func_235,reactive,15,50,50,0,100.0,184.60589408874512,182.17730522155762,244.6351051330566,270.5809593200683,284.7027778625488,2,391.0,303.0,0
