ds,y,avg_duration,std_duration,cold_starts,hour,dayofweek,is_business_hours,is_weekend
1970-01-03 17:53:00,12,0.09733333333333333,0.1885211988722818,1,17,5,0,1
1970-01-03 17:54:00,15,0.0236,0.011147068801130764,0,17,5,0,1
1970-01-03 17:55:00,14,0.031714285714285716,0.03491181984421845,0,17,5,0,1
1970-01-03 17:56:00,22,0.0245,0.01853118349984053,0,17,5,0,1
1970-01-03 17:57:00,21,0.027095238095238092,0.0241493369720677,0,17,5,0,1
1970-01-03 17:58:00,41,0.05802439024390244,0.14352255707812586,0,17,5,0,1
1970-01-03 17:59:00,39,0.026128205128205125,0.020136611703665132,0,17,5,0,1
1970-01-03 18:00:00,39,0.024974358974358974,0.017477033319680434,0,18,5,0,1
1970-01-03 18:01:00,42,0.025547619047619048,0.01748058488298763,0,18,5,0,1
1970-01-03 18:02:00,43,0.02286046511627907,0.017297923623466428,0,18,5,0,1
1970-01-03 18:03:00,48,0.021395833333333333,0.013330080498605054,0,18,5,0,1
1970-01-03 18:04:00,46,0.03043478260869565,0.032050413187777245,0,18,5,0,1
1970-01-03 18:05:00,46,0.020565217391304347,0.013959707373426234,0,18,5,0,1
1970-01-03 18:06:00,47,0.022063829787234042,0.02175995949416701,0,18,5,0,1
1970-01-03 18:07:00,50,0.02092,0.014409237399979903,0,18,5,0,1
1970-01-03 18:08:00,45,0.024311111111111113,0.028895440205099224,0,18,5,0,1
1970-01-03 18:09:00,39,0.019615384615384614,0.013779495416274339,0,18,5,0,1
1970-01-03 18:10:00,38,0.02231578947368421,0.01764837526119292,0,18,5,0,1
1970-01-03 18:11:00,40,0.025974999999999998,0.02516355474052677,0,18,5,0,1
1970-01-03 18:12:00,39,0.0211025641025641,0.014798283811938378,0,18,5,0,1
1970-01-03 18:13:00,44,0.020113636363636365,0.012494121239171327,0,18,5,0,1
1970-01-03 18:14:00,44,0.028749999999999998,0.02264295670560921,0,18,5,0,1
1970-01-03 18:15:00,48,0.050354166666666665,0.09101870034260398,0,18,5,0,1
1970-01-03 18:16:00,62,0.028983870967741934,0.023717940871757662,0,18,5,0,1
1970-01-03 18:17:00,54,0.028185185185185185,0.03422625830429365,0,18,5,0,1
1970-01-03 18:18:00,75,0.03156,0.03046452966266782,0,18,5,0,1
1970-01-03 18:19:00,62,0.025370967741935483,0.017460244182627434,0,18,5,0,1
1970-01-03 18:20:00,75,0.026426666666666668,0.018181646027031,0,18,5,0,1
1970-01-03 18:21:00,66,0.031621212121212126,0.03419526064845611,0,18,5,0,1
1970-01-03 18:22:00,78,0.028756410256410254,0.024159742138382612,0,18,5,0,1
1970-01-03 18:23:00,65,0.024707692307692306,0.021740459888278493,0,18,5,0,1
1970-01-03 18:24:00,70,0.02847142857142857,0.029049543601179915,0,18,5,0,1
1970-01-03 18:25:00,61,0.029852459016393443,0.032549877657513944,0,18,5,0,1
1970-01-03 18:26:00,57,0.03159649122807017,0.0285824994215509,0,18,5,0,1
1970-01-03 18:27:00,63,0.02795238095238095,0.03337587914581068,0,18,5,0,1
1970-01-03 18:28:00,65,0.028046153846153846,0.032393783532314674,0,18,5,0,1
1970-01-03 18:29:00,58,0.025517241379310343,0.016769062344258432,0,18,5,0,1
1970-01-03 18:30:00,61,0.025524590163934425,0.02833290581483955,0,18,5,0,1
1970-01-03 18:31:00,62,0.02411290322580645,0.023465429639246232,0,18,5,0,1
1970-01-03 18:32:00,65,0.02684615384615385,0.03512043153975278,0,18,5,0,1
1970-01-03 18:33:00,58,0.02372413793103448,0.019144687416130433,0,18,5,0,1
1970-01-03 18:34:00,56,0.027339285714285712,0.020959941694674532,0,18,5,0,1
1970-01-03 18:35:00,64,0.02559375,0.02149397756183279,0,18,5,0,1
1970-01-03 18:36:00,66,0.024757575757575756,0.02994202634634038,0,18,5,0,1
1970-01-03 18:37:00,56,0.023357142857142858,0.02185358599358972,0,18,5,0,1
1970-01-03 18:38:00,55,0.0282,0.025680659966135923,0,18,5,0,1
1970-01-03 18:39:00,51,0.024352941176470588,0.017263630590825058,0,18,5,0,1
1970-01-03 18:40:00,45,0.025133333333333334,0.01919824802612799,0,18,5,0,1
1970-01-03 18:41:00,50,0.022199999999999998,0.013471057410430039,0,18,5,0,1
1970-01-03 18:42:00,46,0.026304347826086955,0.019443215972235542,0,18,5,0,1
1970-01-03 18:43:00,45,0.027555555555555555,0.021744963424743538,0,18,5,0,1
1970-01-03 18:44:00,48,0.021375,0.0153728484050649,0,18,5,0,1
1970-01-03 18:45:00,53,0.02383018867924528,0.019958356500335513,0,18,5,0,1
1970-01-03 18:46:00,68,0.03138235294117647,0.04152612175981387,0,18,5,0,1
1970-01-03 18:47:00,62,0.02438709677419355,0.020103302753454184,0,18,5,0,1
1970-01-03 18:48:00,57,0.0286140350877193,0.02199574178430007,0,18,5,0,1
1970-01-03 18:49:00,57,0.02550877192982456,0.019945571301327545,0,18,5,0,1
1970-01-03 18:50:00,49,0.027653061224489794,0.027367522586398036,0,18,5,0,1
1970-01-03 18:51:00,44,0.028840909090909087,0.023938820454143715,0,18,5,0,1
1970-01-03 18:52:00,32,0.02240625,0.017254937348574348,0,18,5,0,1
1970-01-03 18:53:00,32,0.0185,0.010883547808652555,0,18,5,0,1
1970-01-03 18:54:00,29,0.026689655172413795,0.0224501088897707,0,18,5,0,1
1970-01-03 18:55:00,26,0.025653846153846156,0.02952414917682446,0,18,5,0,1
1970-01-03 18:56:00,30,0.025166666666666667,0.016917820299263166,0,18,5,0,1
1970-01-03 18:57:00,20,0.0294,0.023751786636399642,0,18,5,0,1
1970-01-03 18:58:00,20,0.0219,0.01290409971573702,0,18,5,0,1
1970-01-03 18:59:00,17,0.018941176470588236,0.00994654832237856,0,18,5,0,1
1970-01-03 19:00:00,20,0.026250000000000002,0.02661988769797182,0,19,5,0,1
1970-01-03 19:01:00,20,0.02915,0.02170926312114619,0,19,5,0,1
1970-01-03 19:02:00,22,0.024545454545454547,0.014866796730353349,0,19,5,0,1
1970-01-03 19:03:00,17,0.02076470588235294,0.014398478269268189,0,19,5,0,1
1970-01-03 19:04:00,21,0.021809523809523806,0.011771232083427152,0,19,5,0,1
1970-01-03 19:05:00,21,0.017238095238095236,0.011339774080222064,0,19,5,0,1
1970-01-03 19:06:00,24,0.022416666666666668,0.01380899727703288,0,19,5,0,1
1970-01-03 19:07:00,12,0.02075,0.010261357344204254,0,19,5,0,1
1970-01-03 19:08:00,23,0.06204347826086957,0.1244575423262778,0,19,5,0,1
1970-01-03 19:09:00,18,0.021111111111111112,0.015122592716115725,0,19,5,0,1
1970-01-03 19:10:00,20,0.033949999999999994,0.03606204448768232,0,19,5,0,1
1970-01-03 19:11:00,22,0.027636363636363636,0.019686943835338117,0,19,5,0,1
1970-01-03 19:12:00,24,0.02575,0.018077730715609384,0,19,5,0,1
1970-01-03 19:13:00,24,0.030958333333333334,0.022691655556262486,0,19,5,0,1
1970-01-03 19:14:00,18,0.02811111111111111,0.018015969676892025,0,19,5,0,1
1970-01-03 19:15:00,23,0.024434782608695648,0.017849945472176762,0,19,5,0,1
1970-01-03 19:16:00,21,0.020095238095238093,0.013667131234845014,0,19,5,0,1
1970-01-03 19:17:00,16,0.0745625,0.06709393291001306,0,19,5,0,1
1970-01-03 19:18:00,17,0.08705882352941176,0.07955302523178746,0,19,5,0,1
1970-01-03 19:19:00,12,0.023250000000000003,0.01918865668707806,0,19,5,0,1
1970-01-03 19:20:00,26,0.03996153846153846,0.04169074791291782,0,19,5,0,1
1970-01-03 19:21:00,31,0.020483870967741936,0.013598703290490446,0,19,5,0,1
1970-01-03 19:22:00,26,0.028923076923076923,0.029570151270391667,0,19,5,0,1
1970-01-03 19:23:00,24,0.024333333333333332,0.017367302277722842,0,19,5,0,1
1970-01-03 19:24:00,26,0.027307692307692307,0.019621965713494113,0,19,5,0,1
1970-01-03 19:25:00,25,0.01848,0.006640281118547115,0,19,5,0,1
1970-01-03 19:26:00,22,0.027227272727272725,0.01461874796991152,0,19,5,0,1
1970-01-03 19:27:00,27,0.032851851851851854,0.05692890553049729,0,19,5,0,1
1970-01-03 19:28:00,29,0.024482758620689653,0.01993672255923578,0,19,5,0,1
1970-01-03 19:29:00,29,0.021724137931034483,0.01624565118011617,0,19,5,0,1
1970-01-03 19:30:00,21,0.03,0.0287489130229301,0,19,5,0,1
1970-01-03 19:31:00,21,0.03019047619047619,0.02346405559066686,0,19,5,0,1
1970-01-03 19:32:00,26,0.019769230769230768,0.010897000292952892,0,19,5,0,1
1970-01-03 19:33:00,51,0.03284313725490196,0.043679914170712195,0,19,5,0,1
1970-01-03 19:34:00,52,0.030615384615384617,0.037965491992098706,0,19,5,0,1
1970-01-03 19:35:00,68,0.04635294117647059,0.12393315057770413,0,19,5,0,1
1970-01-03 19:36:00,66,0.027151515151515152,0.03191538930660372,0,19,5,0,1
1970-01-03 19:37:00,66,0.028515151515151514,0.029017364787441664,0,19,5,0,1
1970-01-03 19:38:00,65,0.028215384615384618,0.035433252526622286,0,19,5,0,1
1970-01-03 19:39:00,79,0.020139240506329113,0.01713201694325508,0,19,5,0,1
1970-01-03 19:40:00,71,0.024633802816901407,0.020851337358013904,0,19,5,0,1
1970-01-03 19:41:00,70,0.01997142857142857,0.013782967254383353,0,19,5,0,1
1970-01-03 19:42:00,67,0.022865671641791045,0.016642311467505236,0,19,5,0,1
1970-01-03 19:43:00,63,0.021015873015873016,0.015795560894872173,0,19,5,0,1
1970-01-03 19:44:00,80,0.026187499999999996,0.026786116633506198,0,19,5,0,1
1970-01-03 19:45:00,72,0.02920833333333333,0.025069445799140763,0,19,5,0,1
1970-01-03 19:46:00,76,0.022078947368421052,0.015929647962542242,0,19,5,0,1
1970-01-03 19:47:00,74,0.022378378378378378,0.036926325280268325,0,19,5,0,1
1970-01-03 19:48:00,71,0.02730985915492958,0.0446499373057617,0,19,5,0,1
1970-01-03 19:49:00,70,0.02722857142857143,0.035401699553311565,0,19,5,0,1
1970-01-03 19:50:00,70,0.025857142857142856,0.027526159212534332,0,19,5,0,1
1970-01-03 19:51:00,66,0.023742424242424242,0.01689543461872795,0,19,5,0,1
1970-01-03 19:52:00,84,0.03151190476190476,0.049734353124028054,0,19,5,0,1
1970-01-03 19:53:00,83,0.02873493975903614,0.03272914876619527,0,19,5,0,1
1970-01-03 19:54:00,83,0.03283132530120482,0.050245693730568176,0,19,5,0,1
1970-01-03 19:55:00,76,0.034499999999999996,0.03803559736176976,0,19,5,0,1
1970-01-03 19:56:00,67,0.022283582089552237,0.014601583527812125,0,19,5,0,1
1970-01-03 19:57:00,65,0.02393846153846154,0.01494560650646717,0,19,5,0,1
1970-01-03 19:58:00,71,0.020394366197183097,0.012876866159611791,0,19,5,0,1
1970-01-03 19:59:00,78,0.025948717948717948,0.022804589100645596,0,19,5,0,1
1970-01-03 20:00:00,76,0.02501315789473684,0.01803218856826324,0,20,5,0,1
1970-01-03 20:01:00,66,0.02796969696969697,0.04166458363091523,0,20,5,0,1
1970-01-03 20:02:00,76,0.036407894736842104,0.03384481353928209,0,20,5,0,1
1970-01-03 20:03:00,76,0.029973684210526316,0.03696556007392485,0,20,5,0,1
1970-01-03 20:04:00,78,0.027602564102564103,0.02753809156144425,0,20,5,0,1
1970-01-03 20:05:00,74,0.024054054054054055,0.022285748189831995,0,20,5,0,1
1970-01-03 20:06:00,71,0.02780281690140845,0.02974780650655961,0,20,5,0,1
1970-01-03 20:07:00,65,0.023723076923076923,0.019096390113961734,0,20,5,0,1
1970-01-03 20:08:00,54,0.024537037037037038,0.01834749786340522,0,20,5,0,1
1970-01-03 20:09:00,74,0.028770270270270272,0.03579758440511067,0,20,5,0,1
1970-01-03 20:10:00,60,0.029183333333333335,0.03931898737711313,0,20,5,0,1
1970-01-03 20:11:00,59,0.02530508474576271,0.018196489086604074,0,20,5,0,1
1970-01-03 20:12:00,62,0.020451612903225808,0.013628174070778423,0,20,5,0,1
1970-01-03 20:13:00,47,0.02470212765957447,0.01855534013562042,0,20,5,0,1
1970-01-03 20:14:00,49,0.02177551020408163,0.014677456219946131,0,20,5,0,1
1970-01-03 20:15:00,54,0.02188888888888889,0.01490557280445575,0,20,5,0,1
1970-01-03 20:16:00,46,0.020826086956521737,0.01310352683283921,0,20,5,0,1
1970-01-03 20:17:00,45,0.017444444444444446,0.012057731498457281,0,20,5,0,1
1970-01-03 20:18:00,51,0.0186078431372549,0.010511095911221718,0,20,5,0,1
1970-01-03 20:19:00,58,0.023948275862068966,0.030080256632556507,0,20,5,0,1
1970-01-03 20:20:00,64,0.024234375,0.029665726142127088,0,20,5,0,1
1970-01-03 20:21:00,76,0.02419736842105263,0.021740910583102454,0,20,5,0,1
1970-01-03 20:22:00,70,0.02375714285714286,0.020657620073008056,0,20,5,0,1
1970-01-03 20:23:00,70,0.0224,0.02051114931876836,0,20,5,0,1
1970-01-03 20:24:00,63,0.028761904761904763,0.028201872670441868,0,20,5,0,1
1970-01-03 20:25:00,59,0.023254237288135592,0.014893406572105455,0,20,5,0,1
1970-01-03 20:26:00,69,0.022855072463768115,0.018114241522916553,0,20,5,0,1
1970-01-03 20:27:00,65,0.024338461538461538,0.02254320637899928,0,20,5,0,1
1970-01-03 20:28:00,68,0.028499999999999998,0.041733518509277166,0,20,5,0,1
1970-01-03 20:29:00,57,0.02112280701754386,0.01254573088379156,0,20,5,0,1
